date,pm 2.5,stasiun,id_stasiun,Pollution Level
2024-01-02,152.0,Samarinda,7,Unhealthy
2024-01-03,282.0,Samarinda,7,Very Unhealthy
2024-01-04,282.0,Samarinda,7,Very Unhealthy
2024-01-05,337.0,Samarinda,7,Hazardous
2024-01-07,332.0,Samarinda,7,Hazardous
2024-01-08,272.0,Samarinda,7,Very Unhealthy
2024-01-09,181.0,Samarinda,7,Unhealthy
2024-01-10,167.0,Samarinda,7,Unhealthy
2024-01-11,156.0,Samarinda,7,Unhealthy
2024-01-12,120.0,Samarinda,7,Unhealthy for Sensitive Groups
2024-01-13,61.0,Samarinda,7,Moderate
2024-01-14,83.0,Samarinda,7,Moderate
2024-01-29,137.0,Samarinda,7,Unhealthy for Sensitive Groups
2024-01-30,128.0,Samarinda,7,Unhealthy for Sensitive Groups
2024-01-31,203.0,Samarinda,7,Very Unhealthy
2024-02-01,182.0,Samarinda,7,Unhealthy
2024-02-02,126.0,Samarinda,7,Unhealthy for Sensitive Groups
2024-02-03,55.0,Samarinda,7,Moderate
2024-02-04,42.0,Samarinda,7,Good
2024-02-05,52.0,Samarinda,7,Moderate
2024-02-06,84.0,Samarinda,7,Moderate
2024-02-07,56.0,Samarinda,7,Moderate
2024-02-08,46.0,Samarinda,7,Good
2024-02-09,41.0,Samarinda,7,Good
2024-02-10,36.0,Samarinda,7,Good
2024-02-11,16.0,Samarinda,7,Good
2024-02-12,22.0,Samarinda,7,Good
2024-02-13,21.0,Samarinda,7,Good
2024-02-15,56.0,Samarinda,7,Moderate
2023-09-27,172.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-09-28,180.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-09-29,137.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-09-30,111.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-01,106.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-02,120.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-03,181.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-04,152.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-05,115.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-06,121.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-07,182.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-08,172.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-09,161.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-10,152.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-11,143.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-12,108.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-13,138.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-14,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-15,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-16,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-17,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-18,93.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-19,130.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-20,121.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-21,121.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-22,112.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-23,137.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-24,172.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-25,158.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-31,92.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-01,109.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-02,81.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-03,88.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-04,94.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-05,78.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-06,117.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-07,130.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-08,121.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-09,121.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-10,112.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-11,137.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-12,172.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-13,158.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-19,92.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-20,109.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-21,81.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-22,88.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-24,16.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-11-25,137.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-26,128.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-27,203.0,Pontianak Tenggara Sungai Bangkong,8,Very Unhealthy
2023-11-28,182.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-29,126.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-30,55.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-01,42.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-02,52.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-03,84.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-08,56.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-09,46.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-10,41.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-11,36.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-12,16.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-13,22.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-14,21.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-16,56.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-17,61.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-18,72.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-19,142.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-12-20,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-21,56.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-22,46.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-23,41.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-24,36.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-25,16.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-26,22.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-27,21.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-12-29,56.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-30,61.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-31,72.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-01,142.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2024-01-02,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-03,178.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2024-01-04,325.0,Pontianak Tenggara Sungai Bangkong,8,Hazardous
2024-01-05,500.0,Pontianak Tenggara Sungai Bangkong,8,Hazardous
2024-01-07,500.0,Pontianak Tenggara Sungai Bangkong,8,Hazardous
2024-01-08,290.0,Pontianak Tenggara Sungai Bangkong,8,Very Unhealthy
2024-01-09,241.0,Pontianak Tenggara Sungai Bangkong,8,Very Unhealthy
2024-01-10,301.0,Pontianak Tenggara Sungai Bangkong,8,Hazardous
2024-01-11,179.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2024-01-12,189.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2024-01-13,159.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2024-01-14,136.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2024-01-29,119.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2024-01-30,184.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2024-01-31,202.0,Pontianak Tenggara Sungai Bangkong,8,Very Unhealthy
2024-02-01,160.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2024-02-02,173.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2024-02-03,171.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2024-02-04,172.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2024-02-05,154.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2024-02-06,78.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-07,59.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-08,59.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-09,87.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-10,62.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-11,54.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-12,42.0,Pontianak Tenggara Sungai Bangkong,8,Good
2024-02-13,56.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-14,80.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-15,82.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-09-27,500.0,Balikpapan sepinggan,9,Hazardous
2023-09-28,290.0,Balikpapan sepinggan,9,Very Unhealthy
2023-09-29,241.0,Balikpapan sepinggan,9,Very Unhealthy
2023-09-30,301.0,Balikpapan sepinggan,9,Hazardous
2023-10-01,179.0,Balikpapan sepinggan,9,Unhealthy
2023-10-02,189.0,Balikpapan sepinggan,9,Unhealthy
2023-10-03,159.0,Balikpapan sepinggan,9,Unhealthy
2023-10-04,136.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2023-10-05,119.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2023-10-06,184.0,Balikpapan sepinggan,9,Unhealthy
2023-10-07,202.0,Balikpapan sepinggan,9,Very Unhealthy
2023-10-08,160.0,Balikpapan sepinggan,9,Unhealthy
2023-10-09,173.0,Balikpapan sepinggan,9,Unhealthy
2023-10-10,171.0,Balikpapan sepinggan,9,Unhealthy
2023-10-11,172.0,Balikpapan sepinggan,9,Unhealthy
2023-10-12,154.0,Balikpapan sepinggan,9,Unhealthy
2023-10-13,78.0,Balikpapan sepinggan,9,Moderate
2023-10-14,59.0,Balikpapan sepinggan,9,Moderate
2023-10-15,59.0,Balikpapan sepinggan,9,Moderate
2023-10-16,87.0,Balikpapan sepinggan,9,Moderate
2023-10-17,62.0,Balikpapan sepinggan,9,Moderate
2023-10-18,54.0,Balikpapan sepinggan,9,Moderate
2023-10-19,42.0,Balikpapan sepinggan,9,Good
2023-10-20,56.0,Balikpapan sepinggan,9,Moderate
2023-10-21,80.0,Balikpapan sepinggan,9,Moderate
2023-10-22,82.0,Balikpapan sepinggan,9,Moderate
2023-10-23,88.0,Balikpapan sepinggan,9,Moderate
2023-10-24,157.0,Balikpapan sepinggan,9,Unhealthy
2023-10-25,108.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2023-10-26,108.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2023-10-27,105.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2023-10-28,90.0,Balikpapan sepinggan,9,Moderate
2023-10-29,57.0,Balikpapan sepinggan,9,Moderate
2023-10-30,53.0,Balikpapan sepinggan,9,Moderate
2023-10-31,61.0,Balikpapan sepinggan,9,Moderate
2023-11-01,55.0,Balikpapan sepinggan,9,Moderate
2023-11-02,61.0,Balikpapan sepinggan,9,Moderate
2023-11-03,52.0,Balikpapan sepinggan,9,Moderate
2023-11-04,54.0,Balikpapan sepinggan,9,Moderate
2023-11-05,68.0,Balikpapan sepinggan,9,Moderate
2023-11-06,45.0,Balikpapan sepinggan,9,Good
2023-11-07,42.0,Balikpapan sepinggan,9,Good
2023-11-08,56.0,Balikpapan sepinggan,9,Moderate
2023-11-09,80.0,Balikpapan sepinggan,9,Moderate
2023-11-10,82.0,Balikpapan sepinggan,9,Moderate
2023-11-11,88.0,Balikpapan sepinggan,9,Moderate
2023-11-12,157.0,Balikpapan sepinggan,9,Unhealthy
2023-11-13,108.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2023-11-14,108.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2023-11-15,105.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2023-11-16,90.0,Balikpapan sepinggan,9,Moderate
2023-11-17,57.0,Balikpapan sepinggan,9,Moderate
2023-11-18,53.0,Balikpapan sepinggan,9,Moderate
2023-11-19,61.0,Balikpapan sepinggan,9,Moderate
2023-11-20,55.0,Balikpapan sepinggan,9,Moderate
2023-11-21,61.0,Balikpapan sepinggan,9,Moderate
2023-11-22,52.0,Balikpapan sepinggan,9,Moderate
2023-11-23,54.0,Balikpapan sepinggan,9,Moderate
2023-11-24,68.0,Balikpapan sepinggan,9,Moderate
2023-11-25,45.0,Balikpapan sepinggan,9,Good
2023-11-26,49.0,Balikpapan sepinggan,9,Good
2023-11-27,58.0,Balikpapan sepinggan,9,Moderate
2023-11-28,55.0,Balikpapan sepinggan,9,Moderate
2023-11-29,42.0,Balikpapan sepinggan,9,Good
2023-11-30,33.0,Balikpapan sepinggan,9,Good
2023-12-01,28.0,Balikpapan sepinggan,9,Good
2023-12-02,43.0,Balikpapan sepinggan,9,Good
2023-12-03,54.0,Balikpapan sepinggan,9,Moderate
2023-12-08,59.0,Balikpapan sepinggan,9,Moderate
2023-12-09,50.0,Balikpapan sepinggan,9,Good
2023-12-10,64.0,Balikpapan sepinggan,9,Moderate
2023-12-11,55.0,Balikpapan sepinggan,9,Moderate
2023-12-12,58.0,Balikpapan sepinggan,9,Moderate
2023-12-13,59.0,Balikpapan sepinggan,9,Moderate
2023-12-14,70.0,Balikpapan sepinggan,9,Moderate
2023-12-15,69.0,Balikpapan sepinggan,9,Moderate
2023-12-16,62.0,Balikpapan sepinggan,9,Moderate
2023-12-17,56.0,Balikpapan sepinggan,9,Moderate
2023-12-18,43.0,Balikpapan sepinggan,9,Good
2023-12-19,153.0,Balikpapan sepinggan,9,Unhealthy
2023-12-20,167.0,Balikpapan sepinggan,9,Unhealthy
2023-12-21,157.0,Balikpapan sepinggan,9,Unhealthy
2023-12-22,129.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2023-12-23,115.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2023-12-24,71.0,Balikpapan sepinggan,9,Moderate
2023-12-25,66.0,Balikpapan sepinggan,9,Moderate
2023-12-26,68.0,Balikpapan sepinggan,9,Moderate
2023-12-27,64.0,Balikpapan sepinggan,9,Moderate
2023-12-28,49.0,Balikpapan sepinggan,9,Good
2023-12-29,78.0,Balikpapan sepinggan,9,Moderate
2023-12-30,71.0,Balikpapan sepinggan,9,Moderate
2023-12-31,58.0,Balikpapan sepinggan,9,Moderate
2024-01-01,55.0,Balikpapan sepinggan,9,Moderate
2024-01-02,66.0,Balikpapan sepinggan,9,Moderate
2024-01-03,111.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-01-04,106.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-01-05,120.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-01-07,181.0,Balikpapan sepinggan,9,Unhealthy
2024-01-08,152.0,Balikpapan sepinggan,9,Unhealthy
2024-01-09,115.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-01-10,121.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-01-11,182.0,Balikpapan sepinggan,9,Unhealthy
2024-01-12,172.0,Balikpapan sepinggan,9,Unhealthy
2024-01-13,161.0,Balikpapan sepinggan,9,Unhealthy
2024-01-14,152.0,Balikpapan sepinggan,9,Unhealthy
2024-01-29,143.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-01-30,108.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-01-31,138.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-02-01,91.0,Balikpapan sepinggan,9,Moderate
2024-02-02,91.0,Balikpapan sepinggan,9,Moderate
2024-02-03,91.0,Balikpapan sepinggan,9,Moderate
2024-02-04,91.0,Balikpapan sepinggan,9,Moderate
2024-02-05,93.0,Balikpapan sepinggan,9,Moderate
2024-02-06,130.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-02-07,121.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-02-08,121.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-02-09,112.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-02-10,137.0,Balikpapan sepinggan,9,Unhealthy for Sensitive Groups
2024-02-11,172.0,Balikpapan sepinggan,9,Unhealthy
2024-02-12,158.0,Balikpapan sepinggan,9,Unhealthy
2023-09-27,121.0,Banjar Baru Landasan Ulin,2,Unhealthy for Sensitive Groups
2023-09-28,132.0,Banjar Baru Landasan Ulin,2,Unhealthy for Sensitive Groups
2023-09-29,133.0,Banjar Baru Landasan Ulin,2,Unhealthy for Sensitive Groups
2023-09-30,143.0,Banjar Baru Landasan Ulin,2,Unhealthy for Sensitive Groups
2023-10-01,152.0,Banjar Baru Landasan Ulin,2,Unhealthy
2023-10-02,71.0,Banjar Baru Landasan Ulin,2,Moderate
2023-10-03,33.0,Banjar Baru Landasan Ulin,2,Good
2023-10-04,38.0,Banjar Baru Landasan Ulin,2,Good
2023-10-05,60.0,Banjar Baru Landasan Ulin,2,Moderate
2023-10-06,64.0,Banjar Baru Landasan Ulin,2,Moderate
2023-10-07,78.0,Banjar Baru Landasan Ulin,2,Moderate
2023-10-08,63.0,Banjar Baru Landasan Ulin,2,Moderate
2023-10-09,39.0,Banjar Baru Landasan Ulin,2,Good
2023-10-10,66.0,Banjar Baru Landasan Ulin,2,Moderate
2023-10-11,78.0,Banjar Baru Landasan Ulin,2,Moderate
2023-10-12,52.0,Banjar Baru Landasan Ulin,2,Moderate
2023-10-13,38.0,Banjar Baru Landasan Ulin,2,Good
2023-10-14,49.0,Banjar Baru Landasan Ulin,2,Good
2023-10-15,44.0,Banjar Baru Landasan Ulin,2,Good
2023-10-16,32.0,Banjar Baru Landasan Ulin,2,Good
2023-10-17,25.0,Banjar Baru Landasan Ulin,2,Good
2023-10-18,20.0,Banjar Baru Landasan Ulin,2,Good
2023-10-20,32.0,Banjar Baru Landasan Ulin,2,Good
2023-10-21,38.0,Banjar Baru Landasan Ulin,2,Good
2023-10-22,39.0,Banjar Baru Landasan Ulin,2,Good
2023-10-23,33.0,Banjar Baru Landasan Ulin,2,Good
2023-10-24,24.0,Banjar Baru Landasan Ulin,2,Good
2023-10-25,31.0,Banjar Baru Landasan Ulin,2,Good
2023-10-26,54.0,Banjar Baru Landasan Ulin,2,Moderate
2023-10-27,61.0,Banjar Baru Landasan Ulin,2,Moderate
2023-10-28,43.0,Banjar Baru Landasan Ulin,2,Good
2023-10-29,29.0,Banjar Baru Landasan Ulin,2,Good
2023-10-30,52.0,Banjar Baru Landasan Ulin,2,Moderate
2023-10-31,29.0,Banjar Baru Landasan Ulin,2,Good
2023-11-01,18.0,Banjar Baru Landasan Ulin,2,Good
2023-11-02,28.0,Banjar Baru Landasan Ulin,2,Good
2023-11-03,31.0,Banjar Baru Landasan Ulin,2,Good
2023-11-04,48.0,Banjar Baru Landasan Ulin,2,Good
2023-11-05,27.0,Banjar Baru Landasan Ulin,2,Good
2023-11-06,22.0,Banjar Baru Landasan Ulin,2,Good
2023-11-08,32.0,Banjar Baru Landasan Ulin,2,Good
2023-11-09,38.0,Banjar Baru Landasan Ulin,2,Good
2023-11-10,39.0,Banjar Baru Landasan Ulin,2,Good
2023-11-11,33.0,Banjar Baru Landasan Ulin,2,Good
2023-11-12,24.0,Banjar Baru Landasan Ulin,2,Good
2023-11-13,31.0,Banjar Baru Landasan Ulin,2,Good
2023-11-14,54.0,Banjar Baru Landasan Ulin,2,Moderate
2023-11-15,61.0,Banjar Baru Landasan Ulin,2,Moderate
2023-11-16,43.0,Banjar Baru Landasan Ulin,2,Good
2023-11-17,29.0,Banjar Baru Landasan Ulin,2,Good
2023-11-18,52.0,Banjar Baru Landasan Ulin,2,Moderate
2023-11-19,29.0,Banjar Baru Landasan Ulin,2,Good
2023-11-20,18.0,Banjar Baru Landasan Ulin,2,Good
2023-11-21,28.0,Banjar Baru Landasan Ulin,2,Good
2023-11-22,31.0,Banjar Baru Landasan Ulin,2,Good
2023-11-23,48.0,Banjar Baru Landasan Ulin,2,Good
2023-11-24,27.0,Banjar Baru Landasan Ulin,2,Good
2023-11-25,22.0,Banjar Baru Landasan Ulin,2,Good
2023-11-26,23.0,Banjar Baru Landasan Ulin,2,Good
2023-11-27,41.0,Banjar Baru Landasan Ulin,2,Good
2023-11-28,31.0,Banjar Baru Landasan Ulin,2,Good
2023-11-29,22.0,Banjar Baru Landasan Ulin,2,Good
2023-11-30,20.0,Banjar Baru Landasan Ulin,2,Good
2023-12-01,19.0,Banjar Baru Landasan Ulin,2,Good
2023-12-02,47.0,Banjar Baru Landasan Ulin,2,Good
2023-12-03,52.0,Banjar Baru Landasan Ulin,2,Moderate
2023-12-08,52.0,Banjar Baru Landasan Ulin,2,Moderate
2023-12-09,46.0,Banjar Baru Landasan Ulin,2,Good
2023-12-10,24.0,Banjar Baru Landasan Ulin,2,Good
2023-12-11,21.0,Banjar Baru Landasan Ulin,2,Good
2023-12-12,14.0,Banjar Baru Landasan Ulin,2,Good
2023-12-13,25.0,Banjar Baru Landasan Ulin,2,Good
2023-12-14,29.0,Banjar Baru Landasan Ulin,2,Good
2023-12-15,45.0,Banjar Baru Landasan Ulin,2,Good
2023-12-16,40.0,Banjar Baru Landasan Ulin,2,Good
2023-12-18,16.0,Banjar Baru Landasan Ulin,2,Good
2023-12-19,137.0,Banjar Baru Landasan Ulin,2,Unhealthy for Sensitive Groups
2023-12-20,128.0,Banjar Baru Landasan Ulin,2,Unhealthy for Sensitive Groups
2023-12-21,203.0,Banjar Baru Landasan Ulin,2,Very Unhealthy
2023-12-22,182.0,Banjar Baru Landasan Ulin,2,Unhealthy
2023-12-23,126.0,Banjar Baru Landasan Ulin,2,Unhealthy for Sensitive Groups
2023-12-24,55.0,Banjar Baru Landasan Ulin,2,Moderate
2023-12-25,42.0,Banjar Baru Landasan Ulin,2,Good
2023-12-26,52.0,Banjar Baru Landasan Ulin,2,Moderate
2023-12-27,84.0,Banjar Baru Landasan Ulin,2,Moderate
2023-12-28,56.0,Banjar Baru Landasan Ulin,2,Moderate
2023-12-29,46.0,Banjar Baru Landasan Ulin,2,Good
2023-12-30,41.0,Banjar Baru Landasan Ulin,2,Good
2023-12-31,36.0,Banjar Baru Landasan Ulin,2,Good
2024-01-01,16.0,Banjar Baru Landasan Ulin,2,Good
2024-01-02,22.0,Banjar Baru Landasan Ulin,2,Good
2024-01-03,154.0,Banjar Baru Landasan Ulin,2,Unhealthy
2024-01-04,153.0,Banjar Baru Landasan Ulin,2,Unhealthy
2024-01-05,180.0,Banjar Baru Landasan Ulin,2,Unhealthy
2024-01-07,163.0,Banjar Baru Landasan Ulin,2,Unhealthy
2024-01-08,102.0,Banjar Baru Landasan Ulin,2,Unhealthy for Sensitive Groups
2024-01-09,153.0,Banjar Baru Landasan Ulin,2,Unhealthy
2024-01-10,167.0,Banjar Baru Landasan Ulin,2,Unhealthy
2024-01-11,157.0,Banjar Baru Landasan Ulin,2,Unhealthy
2024-01-12,129.0,Banjar Baru Landasan Ulin,2,Unhealthy for Sensitive Groups
2024-01-13,115.0,Banjar Baru Landasan Ulin,2,Unhealthy for Sensitive Groups
2024-01-14,71.0,Banjar Baru Landasan Ulin,2,Moderate
2024-01-29,66.0,Banjar Baru Landasan Ulin,2,Moderate
2024-01-30,68.0,Banjar Baru Landasan Ulin,2,Moderate
2024-01-31,64.0,Banjar Baru Landasan Ulin,2,Moderate
2024-02-01,49.0,Banjar Baru Landasan Ulin,2,Good
2024-02-02,78.0,Banjar Baru Landasan Ulin,2,Moderate
2024-02-03,71.0,Banjar Baru Landasan Ulin,2,Moderate
2024-02-04,58.0,Banjar Baru Landasan Ulin,2,Moderate
2024-02-05,55.0,Banjar Baru Landasan Ulin,2,Moderate
2024-02-06,66.0,Banjar Baru Landasan Ulin,2,Moderate
2024-02-07,66.0,Banjar Baru Landasan Ulin,2,Moderate
2024-02-08,69.0,Banjar Baru Landasan Ulin,2,Moderate
2024-02-09,82.0,Banjar Baru Landasan Ulin,2,Moderate
2024-02-10,93.0,Banjar Baru Landasan Ulin,2,Moderate
2024-02-11,89.0,Banjar Baru Landasan Ulin,2,Moderate
2024-02-12,92.0,Banjar Baru Landasan Ulin,2,Moderate
2024-02-13,152.0,Banjar Baru Landasan Ulin,2,Unhealthy
2024-02-14,106.0,Banjar Baru Landasan Ulin,2,Unhealthy for Sensitive Groups
2024-02-15,97.0,Banjar Baru Landasan Ulin,2,Moderate
2023-09-27,52.0,Banjarmasin Kayu Tangi,3,Moderate
2023-09-28,46.0,Banjarmasin Kayu Tangi,3,Good
2023-09-29,115.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-09-30,121.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-10-01,182.0,Banjarmasin Kayu Tangi,3,Unhealthy
2023-10-02,172.0,Banjarmasin Kayu Tangi,3,Unhealthy
2023-10-03,161.0,Banjarmasin Kayu Tangi,3,Unhealthy
2023-10-04,152.0,Banjarmasin Kayu Tangi,3,Unhealthy
2023-10-05,143.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-10-06,108.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-10-07,138.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-10-08,91.0,Banjarmasin Kayu Tangi,3,Moderate
2023-10-09,91.0,Banjarmasin Kayu Tangi,3,Moderate
2023-10-10,91.0,Banjarmasin Kayu Tangi,3,Moderate
2023-10-11,91.0,Banjarmasin Kayu Tangi,3,Moderate
2023-10-12,93.0,Banjarmasin Kayu Tangi,3,Moderate
2023-10-13,130.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-10-14,121.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
